iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
36,-253.76,-254.34,-269.67,-244.54,-249.46,-265.12,-238.35,-248.9,-295.62,-276.28,-259.01,-250.39,-258.3,-266.82,-250.72,-254.69,-251.97,-296.23,-280.18,-241.57,-251.53,-302.92,-291.36,-229.48,-240.23,-303.18,-333.27,-245.92,-291.39,-251.04,-248.69,-233.37,-275.38,-249.44,-246.15,-257.82,-354.17,-291.49,-237.8,-246.87,-279.04,-329.09,-268.49,-307.01,-246.92,-333.61,-393.57,-332.16,-289.01,-246.23,-244.83,-268.7,-254.15,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-246.3,-216.75,-273.47,-254.74,-244.59,-257.72,-277.16,-245.51,-289.01,-243.93,-249.55,-258.86,-249.07,-261.72,-378.12,-250.89,-268.49,-243.75,-297.31,-395.45,-250.78,-534.64,-262.82,-261.7,-262.32,-254.47,-250.57,-330.58,-249.78,-280.09,-290.9,-244.43,-252.89,-270.97,-290.37,-259.18,-253.75,-254.79,-253.73,-293.95,-243.47,-244.74,-262.9,-258.87,-271.31,-326.98,-269.08,-252.15,-280.33,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-253.75,-287.19,-265.05,-310.03,-259.58,-241.78,-315.4,-266.9,-259.44,-280.08,-259.03,-251.68,-261.78,-241.95,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-239.41,-349.47,-254.62,-248.72,-253.46,-247.42,-334.42,-241.64,-228.57,-263.74,-269.09,-249.52,-249.19,-242.47,-241.64,-329.91,-270.8,-235.37,-263.44,-262.54,-271.94,-242.58,-244.06,-247.91,-258.63,-264.22,-273.61,-276.39,-255.97,-300.64,-255.54,-260.74,-249.13,-262.25,-251.79,-298.15,-240.5,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-277.77,-256.93,-373.95,-312.88,-242.13,-314.7,-246.63,-265.81,-245.95,-263.72,-358.9,-246.49,-359.49,-241.7
37,-253.76,-254.34,-254.66,-244.54,-264.47,-265.12,-253.37,-248.9,-295.62,-276.28,-259.01,-250.39,-258.3,-266.82,-235.71,-254.69,-251.97,-296.23,-280.18,-256.58,-251.53,-302.92,-291.36,-244.49,-255.24,-303.18,-333.27,-245.92,-291.39,-251.04,-248.69,-248.38,-290.39,-249.44,-246.15,-242.81,-369.18,-291.49,-252.81,-246.87,-279.04,-329.09,-268.49,-307.01,-261.93,-333.61,-393.57,-332.16,-289.01,-246.23,-229.82,-268.7,-269.16,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-261.31,-231.77,-258.46,-254.74,-259.6,-257.72,-277.16,-230.5,-289.01,-258.94,-249.55,-258.86,-249.07,-261.72,-378.12,-250.89,-268.49,-243.75,-297.31,-395.45,-250.78,-519.63,-262.82,-261.7,-247.31,-254.47,-250.57,-315.57,-249.78,-280.09,-290.9,-244.43,-267.9,-270.97,-290.37,-274.2,-253.75,-239.78,-253.73,-293.95,-258.49,-259.75,-262.9,-258.87,-271.31,-326.98,-269.08,-267.16,-280.33,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-268.77,-287.19,-265.05,-310.03,-259.58,-226.77,-300.38,-266.9,-259.44,-280.08,-259.03,-236.67,-261.78,-256.96,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-239.41,-349.47,-254.62,-248.72,-253.46,-247.42,-334.42,-226.63,-243.59,-263.74,-269.09,-249.52,-249.19,-242.47,-241.64,-329.91,-270.8,-235.37,-278.46,-247.53,-286.95,-257.59,-259.07,-247.91,-258.63,-264.22,-273.61,-261.38,-255.97,-300.64,-255.54,-260.74,-249.13,-232.23,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-247.75,-256.93,-373.95,-297.87,-242.13,-314.7,-246.63,-265.81,-260.96,-263.72,-358.9,-246.49,-359.49,-241.7
38,-253.76,-254.34,-265.92,-244.54,-230.69,-265.12,-230.85,-260.16,-295.62,-276.28,-259.01,-250.39,-258.3,-266.82,-246.97,-254.69,-251.97,-296.23,-280.18,-245.32,-251.53,-302.92,-291.36,-255.75,-243.98,-303.18,-333.27,-257.18,-291.39,-251.04,-248.69,-248.38,-279.14,-249.44,-246.15,-254.07,-369.18,-291.49,-241.55,-246.87,-279.04,-329.09,-268.49,-307.01,-239.41,-333.61,-393.57,-332.16,-289.01,-246.23,-241.08,-268.7,-257.9,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-250.05,-243.02,-269.71,-254.74,-248.34,-257.72,-277.16,-241.76,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-250.89,-268.49,-243.75,-297.31,-395.45,-250.78,-530.89,-262.82,-261.7,-258.57,-254.47,-261.83,-326.83,-249.78,-280.09,-290.9,-255.69,-256.64,-282.23,-290.37,-262.94,-253.75,-251.04,-253.73,-293.95,-247.23,-248.5,-262.9,-258.87,-271.31,-326.98,-269.08,-255.9,-280.33,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-246.25,-287.19,-265.05,-310.03,-259.58,-238.03,-311.64,-266.9,-259.44,-280.08,-259.03,-247.93,-261.78,-245.7,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-250.67,-349.47,-254.62,-248.72,-253.46,-236.16,-334.42,-237.89,-243.59,-263.74,-269.09,-249.52,-249.19,-253.73,-252.9,-329.91,-270.8,-235.37,-267.2,-258.79,-275.69,-246.33,-247.81,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-243.49,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-259.01,-268.18,-373.95,-309.13,-242.13,-314.7,-246.63,-265.81,-249.7,-263.72,-358.9,-246.49,-359.49,-252.96
39,-253.76,-254.34,-265.92,-258.21,-244.37,-265.12,-244.52,-246.49,-295.62,-276.28,-259.01,-250.39,-258.3,-266.82,-246.97,-254.69,-251.97,-309.9,-280.18,-245.32,-251.53,-302.92,-291.36,-242.08,-257.65,-303.18,-333.27,-243.51,-291.39,-251.04,-248.69,-234.71,-265.46,-249.44,-246.15,-240.4,-369.18,-291.49,-255.22,-260.54,-279.04,-329.09,-268.49,-307.01,-253.08,-333.61,-393.57,-332.16,-289.01,-259.9,-254.75,-268.7,-271.57,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-263.72,-229.35,-283.39,-254.74,-234.67,-257.72,-277.16,-255.43,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-250.89,-268.49,-257.42,-297.31,-395.45,-250.78,-517.22,-262.82,-261.7,-258.57,-254.47,-261.83,-326.83,-249.78,-280.09,-290.9,-242.02,-242.97,-268.56,-290.37,-249.27,-253.75,-251.04,-253.73,-293.95,-233.56,-262.17,-262.9,-258.87,-271.31,-326.98,-269.08,-242.23,-280.33,-253.13,-307.96,-299.15,-256.65,-342.27,-246.33,-259.92,-287.19,-265.05,-310.03,-259.58,-251.7,-311.64,-266.9,-259.44,-280.08,-259.03,-234.26,-261.78,-245.7,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-237.0,-349.47,-254.62,-248.72,-267.13,-249.83,-334.42,-251.56,-243.59,-263.74,-269.09,-249.52,-249.19,-240.06,-239.23,-329.91,-270.8,-249.04,-267.2,-258.79,-262.02,-246.33,-247.81,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-257.16,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-272.68,-254.51,-387.62,-295.45,-255.8,-314.7,-246.63,-265.81,-263.37,-263.72,-358.9,-246.49,-359.49,-211.94
40,-253.76,-254.34,-265.92,-243.27,-259.3,-265.12,-259.46,-261.42,-295.62,-276.28,-259.01,-250.39,-243.37,-266.82,-246.97,-254.69,-251.97,-294.96,-280.18,-245.32,-251.53,-302.92,-291.36,-257.01,-242.71,-303.18,-333.27,-258.44,-291.39,-251.04,-248.69,-249.65,-280.4,-249.44,-246.15,-255.34,-384.12,-291.49,-240.29,-245.6,-279.04,-329.09,-268.49,-307.01,-238.14,-333.61,-393.57,-332.16,-289.01,-244.97,-239.81,-268.7,-256.64,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-248.78,-244.29,-268.45,-254.74,-249.61,-257.72,-277.16,-240.49,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-265.82,-268.49,-242.48,-297.31,-395.45,-250.78,-532.15,-262.82,-261.7,-258.57,-254.47,-261.83,-326.83,-249.78,-280.09,-290.9,-256.96,-257.9,-268.56,-290.37,-264.2,-253.75,-236.1,-253.73,-293.95,-248.49,-247.23,-262.9,-258.87,-271.31,-326.98,-269.08,-257.17,-280.33,-238.19,-307.96,-299.15,-256.65,-342.27,-246.33,-244.98,-287.19,-265.05,-310.03,-259.58,-236.76,-311.64,-266.9,-259.44,-280.08,-259.03,-249.19,-261.78,-245.7,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-251.94,-349.47,-269.55,-248.72,-252.19,-234.89,-334.42,-236.63,-258.52,-263.74,-269.09,-249.52,-249.19,-255.0,-254.16,-329.91,-270.8,-234.11,-267.2,-258.79,-276.96,-246.33,-247.81,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-257.16,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-257.74,-254.51,-372.68,-310.39,-240.87,-314.7,-246.63,-265.81,-248.43,-263.72,-358.9,-246.49,-359.49,-226.88
41,-253.76,-254.34,-265.92,-251.07,-235.9,-265.12,-243.85,-253.62,-295.62,-276.28,-259.01,-250.39,-251.17,-266.82,-254.77,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-241.41,-250.52,-303.18,-333.27,-250.64,-291.39,-251.04,-248.69,-241.84,-272.6,-249.44,-246.15,-255.34,-360.71,-291.49,-248.09,-253.41,-279.04,-329.09,-268.49,-307.01,-245.95,-333.61,-393.57,-332.16,-289.01,-252.77,-247.61,-268.7,-264.44,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-256.59,-236.49,-276.25,-254.74,-241.81,-257.72,-277.16,-248.29,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-258.02,-268.49,-250.28,-297.31,-395.45,-250.78,-524.35,-262.82,-261.7,-250.76,-254.47,-261.83,-326.83,-249.78,-280.09,-290.9,-249.16,-250.1,-276.36,-290.37,-256.4,-253.75,-243.9,-253.73,-293.95,-240.69,-255.03,-262.9,-258.87,-271.31,-326.98,-269.08,-249.36,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-246.33,-252.78,-287.19,-265.05,-310.03,-259.58,-244.56,-303.84,-266.9,-259.44,-280.08,-259.03,-241.39,-261.78,-245.7,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-244.14,-349.47,-261.75,-248.72,-259.99,-242.69,-334.42,-244.43,-242.92,-263.74,-269.09,-249.52,-249.19,-247.2,-246.36,-329.91,-270.8,-241.91,-267.2,-258.79,-269.16,-254.13,-255.61,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-257.16,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-265.54,-262.32,-380.48,-302.59,-248.67,-314.7,-254.44,-265.81,-256.24,-263.72,-358.9,-246.49,-359.49,-234.68
42,-253.76,-254.34,-265.92,-238.15,-248.82,-265.12,-256.77,-253.62,-295.62,-276.28,-259.01,-250.39,-264.09,-266.82,-241.85,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-254.33,-263.43,-303.18,-333.27,-237.72,-291.39,-251.04,-235.77,-254.76,-285.52,-249.44,-246.15,-255.34,-373.63,-291.49,-235.17,-240.49,-279.04,-329.09,-268.49,-307.01,-258.87,-333.61,-393.57,-332.16,-289.01,-239.85,-234.69,-268.7,-251.52,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-243.67,-249.41,-263.33,-254.74,-254.73,-257.72,-277.16,-235.37,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-245.1,-268.49,-237.36,-297.31,-395.45,-263.7,-524.35,-262.82,-261.7,-263.68,-254.47,-261.83,-326.83,-249.78,-280.09,-290.9,-249.16,-263.02,-263.44,-290.37,-269.32,-253.75,-256.82,-253.73,-293.95,-253.61,-242.11,-262.9,-258.87,-271.31,-326.98,-269.08,-262.28,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-246.33,-265.7,-287.19,-265.05,-310.03,-259.58,-231.64,-316.76,-266.9,-259.44,-280.08,-259.03,-254.31,-261.78,-245.7,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-244.14,-349.47,-261.75,-248.72,-247.08,-255.61,-334.42,-231.51,-255.84,-263.74,-269.09,-249.52,-249.19,-247.2,-233.44,-329.91,-270.8,-241.91,-267.2,-258.79,-282.08,-241.21,-255.61,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-244.24,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-278.46,-262.32,-367.56,-302.59,-235.75,-314.7,-254.44,-265.81,-243.32,-263.72,-358.9,-246.49,-359.49,-247.6
43,-263.31,-254.34,-265.92,-247.7,-258.36,-265.12,-237.67,-253.62,-295.62,-276.28,-259.01,-259.94,-254.54,-266.82,-251.4,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-244.78,-253.89,-303.18,-333.27,-247.27,-291.39,-251.04,-245.32,-245.21,-275.97,-249.44,-246.15,-255.34,-373.63,-291.49,-244.72,-250.03,-279.04,-329.09,-268.49,-307.01,-239.77,-333.61,-393.57,-332.16,-289.01,-249.4,-244.24,-268.7,-261.07,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-256.04,-372.88,-253.22,-239.86,-272.88,-254.74,-245.18,-257.72,-277.16,-244.92,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-254.65,-268.49,-246.91,-297.31,-395.45,-254.15,-533.9,-262.82,-261.7,-263.68,-254.47,-261.83,-326.83,-249.78,-280.09,-290.9,-239.61,-253.47,-272.99,-290.37,-259.77,-253.75,-247.27,-253.73,-293.95,-244.06,-251.66,-262.9,-258.87,-271.31,-336.52,-269.08,-252.73,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-255.88,-256.15,-287.19,-265.05,-310.03,-259.58,-241.19,-307.21,-266.9,-259.44,-280.08,-259.03,-244.76,-261.78,-255.25,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-234.59,-349.47,-261.75,-248.72,-256.62,-246.06,-334.42,-241.06,-236.74,-273.29,-269.09,-249.52,-249.19,-247.2,-242.99,-329.91,-270.8,-251.46,-267.2,-258.79,-272.53,-250.76,-255.61,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-253.79,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-268.91,-252.77,-377.11,-302.59,-245.3,-314.7,-254.44,-265.81,-252.87,-263.72,-358.9,-246.49,-359.49,-247.6
44,-251.28,-254.34,-265.92,-259.73,-222.29,-265.12,-249.7,-253.62,-295.62,-276.28,-259.01,-247.92,-254.54,-266.82,-239.37,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-244.78,-253.89,-303.18,-333.27,-259.3,-291.39,-251.04,-257.35,-245.21,-275.97,-249.44,-246.15,-255.34,-373.63,-291.49,-244.72,-238.01,-279.04,-329.09,-268.49,-307.01,-251.79,-333.61,-393.57,-332.16,-289.01,-237.37,-244.24,-268.7,-261.07,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-244.02,-372.88,-265.24,-251.89,-260.85,-254.74,-257.2,-257.72,-277.16,-244.92,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-254.65,-268.49,-246.91,-297.31,-395.45,-254.15,-521.87,-262.82,-261.7,-251.66,-254.47,-249.81,-326.83,-249.78,-280.09,-290.9,-251.63,-253.47,-260.97,-290.37,-271.8,-253.75,-247.27,-253.73,-293.95,-256.09,-239.63,-262.9,-258.87,-271.31,-336.52,-269.08,-264.76,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-255.88,-256.15,-287.19,-265.05,-310.03,-259.58,-253.22,-319.24,-266.9,-259.44,-280.08,-259.03,-256.79,-261.78,-243.23,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-246.61,-349.47,-261.75,-248.72,-256.62,-246.06,-334.42,-253.08,-248.77,-249.24,-269.09,-249.52,-249.19,-247.2,-242.99,-329.91,-270.8,-239.43,-267.2,-258.79,-284.55,-238.74,-255.61,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-260.74,-249.13,-253.79,-251.79,-298.15,-255.51,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-268.91,-264.79,-365.09,-314.62,-245.3,-314.7,-254.44,-265.81,-252.87,-263.72,-358.9,-246.49,-359.49,-235.58
45,-260.27,-254.34,-265.92,-250.74,-231.27,-265.12,-231.72,-253.62,-295.62,-276.28,-259.01,-247.92,-254.54,-266.82,-248.36,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-253.77,-253.89,-303.18,-333.27,-250.31,-291.39,-251.04,-248.36,-254.2,-284.96,-249.44,-246.15,-255.34,-373.63,-291.49,-235.73,-247.0,-279.04,-329.09,-268.49,-307.01,-251.79,-333.61,-393.57,-332.16,-289.01,-246.36,-253.23,-268.7,-252.08,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-244.02,-372.88,-256.26,-242.9,-269.84,-254.74,-248.22,-257.72,-277.16,-253.91,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-254.65,-268.49,-246.91,-297.31,-395.45,-254.15,-530.86,-262.82,-261.7,-260.65,-254.47,-258.79,-335.81,-249.78,-280.09,-290.9,-251.63,-253.47,-269.95,-290.37,-262.81,-253.75,-256.26,-253.73,-293.95,-247.1,-248.62,-262.9,-258.87,-271.31,-336.52,-269.08,-255.77,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-255.88,-256.15,-287.19,-265.05,-310.03,-259.58,-235.24,-310.25,-266.9,-259.44,-280.08,-259.03,-247.8,-261.78,-243.23,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-237.63,-349.47,-261.75,-248.72,-256.62,-246.06,-334.42,-244.1,-248.77,-258.22,-269.09,-249.52,-249.19,-247.2,-242.99,-329.91,-270.8,-239.43,-276.19,-267.78,-275.57,-247.72,-255.61,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-269.73,-249.13,-253.79,-251.79,-298.15,-264.5,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-268.91,-255.81,-374.07,-305.63,-245.3,-314.7,-254.44,-265.81,-252.87,-263.72,-358.9,-246.49,-359.49,-244.56
46,-260.27,-254.34,-265.92,-250.74,-242.4,-265.12,-242.85,-253.62,-295.62,-276.28,-259.01,-247.92,-254.54,-266.82,-237.23,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-242.64,-253.89,-303.18,-333.27,-250.31,-291.39,-251.04,-259.49,-243.07,-273.83,-249.44,-246.15,-255.34,-362.51,-291.49,-246.86,-258.12,-279.04,-329.09,-268.49,-307.01,-262.92,-333.61,-393.57,-332.16,-289.01,-257.49,-242.1,-268.7,-263.21,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-244.02,-372.88,-245.13,-231.77,-280.97,-254.74,-248.22,-257.72,-277.16,-242.78,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-254.65,-268.49,-246.91,-297.31,-395.45,-254.15,-530.86,-262.82,-261.7,-249.52,-254.47,-258.79,-324.69,-249.78,-280.09,-290.9,-251.63,-264.6,-281.08,-290.37,-262.81,-253.75,-245.13,-253.73,-293.95,-247.1,-259.75,-262.9,-258.87,-271.31,-336.52,-269.08,-244.65,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-255.88,-256.15,-287.19,-265.05,-310.03,-259.58,-246.37,-321.38,-266.9,-259.44,-280.08,-259.03,-236.67,-261.78,-254.35,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-248.75,-349.47,-261.75,-248.72,-256.62,-246.06,-334.42,-244.1,-248.77,-269.35,-269.09,-249.52,-249.19,-247.2,-242.99,-329.91,-270.8,-239.43,-265.06,-256.65,-275.57,-236.6,-255.61,-247.91,-258.63,-264.22,-273.61,-272.64,-255.97,-300.64,-255.54,-269.73,-249.13,-253.79,-251.79,-298.15,-253.37,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-280.04,-266.93,-385.2,-316.76,-245.3,-314.7,-254.44,-265.81,-263.99,-263.72,-358.9,-257.62,-359.49,-255.69
47,-253.3,-254.34,-265.92,-250.74,-249.38,-265.12,-249.83,-253.62,-295.62,-276.28,-259.01,-254.89,-254.54,-266.82,-244.21,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-249.62,-253.89,-303.18,-333.27,-250.31,-291.39,-251.04,-245.54,-250.05,-280.8,-249.44,-246.15,-255.34,-369.48,-291.49,-239.88,-251.15,-279.04,-329.09,-268.49,-307.01,-248.97,-333.61,-393.57,-332.16,-289.01,-250.51,-249.08,-268.7,-256.23,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-244.02,-372.88,-252.1,-238.75,-273.99,-254.74,-255.19,-257.72,-277.16,-249.76,-289.01,-247.68,-249.55,-258.86,-249.07,-261.72,-378.12,-254.65,-268.49,-246.91,-297.31,-395.45,-254.15,-530.86,-262.82,-261.7,-256.49,-254.47,-258.79,-331.66,-249.78,-280.09,-290.9,-251.63,-257.62,-274.1,-290.37,-255.84,-253.75,-252.11,-253.73,-293.95,-247.1,-252.77,-262.9,-258.87,-271.31,-336.52,-269.08,-251.62,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-255.88,-256.15,-287.19,-265.05,-310.03,-259.58,-246.37,-314.4,-266.9,-259.44,-280.08,-259.03,-243.65,-261.78,-247.38,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-241.78,-349.47,-261.75,-248.72,-256.62,-246.06,-334.42,-237.12,-248.77,-269.35,-269.09,-249.52,-249.19,-247.2,-249.97,-329.91,-270.8,-239.43,-272.03,-263.63,-282.54,-243.57,-255.61,-247.91,-258.63,-264.22,-273.61,-279.62,-255.97,-300.64,-255.54,-269.73,-249.13,-260.76,-251.79,-298.15,-260.35,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-266.09,-259.96,-378.22,-309.78,-252.27,-314.7,-254.44,-265.81,-257.02,-263.72,-358.9,-250.65,-359.49,-234.76
48,-264.49,-254.34,-265.92,-239.55,-260.57,-265.12,-238.63,-253.62,-295.62,-276.28,-259.01,-254.89,-254.54,-266.82,-255.4,-254.69,-259.77,-302.76,-280.18,-245.32,-259.33,-302.92,-291.36,-238.42,-253.89,-303.18,-333.27,-250.31,-291.39,-251.04,-256.73,-238.86,-280.8,-249.44,-246.15,-255.34,-380.67,-291.49,-251.08,-239.96,-279.04,-329.09,-268.49,-307.01,-260.16,-333.61,-393.57,-332.16,-289.01,-250.51,-237.89,-268.7,-267.43,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-255.21,-372.88,-263.3,-249.94,-273.99,-254.74,-244.0,-257.72,-277.16,-238.57,-289.01,-247.68,-249.55,-258.86,-260.26,-261.72,-378.12,-254.65,-268.49,-246.91,-297.31,-395.45,-254.15,-519.67,-262.82,-261.7,-256.49,-254.47,-258.79,-331.66,-249.78,-280.09,-290.9,-251.63,-257.62,-262.91,-290.37,-267.03,-253.75,-252.11,-253.73,-293.95,-247.1,-241.58,-262.9,-258.87,-271.31,-336.52,-269.08,-262.81,-280.33,-245.99,-307.96,-299.15,-256.65,-342.27,-255.88,-256.15,-287.19,-265.05,-310.03,-259.58,-235.18,-314.4,-266.9,-259.44,-280.08,-259.03,-254.84,-261.78,-247.38,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-252.97,-349.47,-261.75,-248.72,-256.62,-257.26,-334.42,-248.31,-248.77,-269.35,-269.09,-249.52,-249.19,-247.2,-238.77,-329.91,-270.8,-239.43,-272.03,-252.43,-271.35,-254.77,-255.61,-247.91,-258.63,-264.22,-273.61,-268.42,-255.97,-300.64,-255.54,-269.73,-249.13,-260.76,-251.79,-298.15,-260.35,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-277.28,-259.96,-367.03,-309.78,-241.08,-314.7,-254.44,-265.81,-245.83,-263.72,-358.9,-250.65,-359.49,-245.96
