iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,-106.98,-109.94,-113.65,-107.76,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-104.29,-112.81,-106.54,-110.76,-117.08,-103.81,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.46,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.86,-108.65,-115.07,-112.56,-113.51,-107.91,-118.41,-113.18,-117.55,-107.38,-110.84,-111.45,-110.99,-112.49,-106.35,-116.7,-104.92,-105.17,-108.91,-113.19,-115.54,-104.8,-116.12,-112.21,-112.83,-106.68,-113.54,-113.65,-113.73,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.08,-115.28,-106.33,-104.28,-112.27,-113.65,-108.27,-112.38,-111.95,-108.72,-112.48,-107.06,-109.47,-114.1,-116.37,-114.35,-114.9,-114.23,-110.28,-108.87,-110.14,-103.15
75,-106.98,-109.94,-113.65,-108.65,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-104.29,-112.81,-106.54,-110.76,-117.08,-103.81,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.46,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.86,-108.65,-115.07,-112.56,-112.62,-107.91,-118.41,-113.18,-117.55,-107.38,-109.95,-111.45,-110.99,-112.49,-106.35,-116.7,-104.92,-106.06,-108.91,-113.19,-115.54,-105.69,-116.12,-113.1,-112.83,-106.68,-113.54,-113.65,-112.84,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.97,-115.28,-106.33,-104.28,-112.27,-113.65,-109.16,-113.28,-111.95,-109.61,-111.59,-107.06,-109.47,-114.1,-116.37,-114.35,-114.01,-114.23,-111.17,-108.87,-110.14,-102.26
76,-106.35,-110.58,-113.65,-108.02,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-104.29,-112.81,-106.54,-110.76,-116.44,-103.81,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.09,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.86,-108.65,-115.07,-112.56,-113.26,-107.91,-118.41,-113.82,-116.91,-107.38,-110.59,-111.45,-110.99,-112.49,-106.35,-117.34,-104.28,-105.43,-108.91,-113.19,-115.54,-105.05,-116.12,-112.46,-112.83,-106.68,-113.54,-113.65,-112.84,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.34,-115.28,-106.33,-104.92,-112.27,-113.65,-108.53,-112.64,-111.95,-108.97,-111.59,-107.06,-109.47,-114.1,-116.37,-114.35,-114.64,-114.23,-111.17,-108.87,-110.14,-102.89
77,-106.35,-110.58,-113.65,-108.02,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-113.66,-107.79,-114.26,-104.29,-112.81,-106.54,-110.76,-116.44,-103.81,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.08,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.88,-108.65,-115.07,-112.56,-112.24,-107.91,-118.41,-112.8,-116.91,-107.38,-110.59,-111.45,-110.99,-112.49,-107.37,-117.34,-104.28,-106.44,-107.9,-113.19,-115.54,-105.05,-116.12,-112.46,-112.83,-106.68,-112.52,-113.65,-112.84,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.34,-115.28,-106.33,-104.92,-112.27,-113.65,-107.51,-111.62,-111.95,-109.99,-111.59,-107.06,-109.47,-114.1,-116.37,-114.35,-114.64,-114.23,-111.17,-108.87,-110.14,-103.91
78,-106.35,-110.58,-113.65,-108.64,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-113.03,-108.42,-114.26,-104.29,-112.81,-106.54,-110.76,-115.82,-103.81,-112.36,-111.35,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.71,-117.37,-110.27,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.25,-108.65,-115.07,-112.56,-112.87,-107.91,-118.41,-112.8,-116.91,-107.38,-110.59,-111.45,-110.99,-112.49,-106.74,-116.71,-104.91,-105.81,-107.9,-113.19,-115.54,-105.05,-116.12,-112.46,-112.83,-106.68,-113.15,-113.65,-112.84,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.71,-115.28,-106.33,-104.92,-112.27,-113.65,-108.14,-112.25,-111.95,-109.36,-111.59,-107.06,-109.47,-114.1,-116.37,-113.72,-114.64,-114.23,-110.54,-108.87,-110.14,-103.28
79,-106.35,-109.89,-113.65,-107.95,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.34,-108.42,-114.26,-104.29,-112.81,-106.54,-110.76,-116.51,-103.12,-112.36,-111.35,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.01,-117.37,-110.27,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.55,-108.65,-115.07,-112.56,-112.87,-107.91,-118.41,-112.8,-116.91,-107.38,-109.89,-111.45,-110.99,-112.49,-106.05,-117.4,-104.21,-105.81,-107.9,-113.19,-115.54,-104.36,-116.12,-112.46,-112.83,-106.68,-113.15,-114.35,-113.54,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.4,-115.28,-106.33,-104.92,-112.27,-113.65,-108.83,-112.25,-111.95,-108.67,-111.59,-107.06,-109.47,-114.1,-116.37,-113.72,-113.95,-114.23,-111.23,-108.87,-110.14,-103.28
80,-106.35,-110.66,-113.65,-107.95,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.34,-108.42,-114.26,-104.29,-112.81,-106.54,-110.76,-116.51,-103.89,-112.36,-111.35,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.79,-117.37,-110.27,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.33,-108.65,-115.07,-112.56,-113.65,-107.91,-118.41,-112.8,-116.91,-107.38,-110.67,-111.45,-110.21,-112.49,-106.82,-116.63,-104.21,-105.04,-107.9,-113.19,-115.54,-104.36,-116.12,-112.46,-112.83,-106.68,-113.93,-114.35,-112.76,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.63,-115.28,-106.33,-104.92,-112.27,-113.65,-108.06,-112.25,-111.95,-108.67,-110.81,-107.06,-109.47,-114.1,-116.37,-114.5,-113.95,-114.23,-110.46,-108.87,-110.14,-103.28
81,-106.35,-109.84,-113.65,-107.95,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.34,-108.42,-114.26,-104.29,-112.81,-106.54,-110.76,-116.51,-103.89,-112.36,-111.35,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-108.96,-117.37,-110.27,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.33,-108.65,-115.07,-112.56,-111.99,-107.91,-118.41,-113.63,-116.91,-107.38,-109.84,-111.45,-110.21,-112.49,-106.82,-116.63,-105.04,-105.04,-107.9,-113.19,-115.54,-104.36,-116.12,-112.46,-112.83,-106.68,-113.1,-114.35,-113.58,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.45,-115.28,-106.33,-104.92,-112.27,-113.65,-108.88,-112.25,-111.95,-108.67,-111.64,-107.06,-109.47,-114.1,-116.37,-113.67,-114.77,-114.23,-110.46,-108.87,-110.14,-103.28
82,-106.35,-109.84,-113.65,-108.61,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.34,-108.42,-114.26,-104.29,-112.81,-106.54,-110.76,-116.51,-103.89,-112.36,-111.35,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.62,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.67,-108.65,-115.07,-112.56,-112.66,-107.91,-118.41,-113.63,-116.91,-107.38,-110.5,-111.45,-110.87,-112.49,-106.82,-116.63,-104.38,-105.04,-107.9,-113.19,-115.54,-104.36,-116.12,-111.8,-112.83,-106.68,-113.76,-114.35,-112.92,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.79,-115.28,-106.33,-104.92,-112.27,-113.65,-108.88,-112.25,-111.29,-108.67,-110.98,-107.06,-109.47,-114.1,-115.71,-114.33,-114.11,-114.23,-111.12,-108.87,-110.14,-102.62
83,-106.35,-109.84,-113.65,-108.24,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.34,-108.42,-114.26,-104.29,-112.81,-106.54,-110.76,-116.51,-103.53,-112.36,-111.72,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.26,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.04,-108.65,-115.07,-112.56,-113.02,-107.91,-118.41,-113.63,-116.91,-107.38,-110.5,-111.45,-110.87,-112.49,-106.09,-116.63,-104.38,-105.4,-107.9,-113.19,-115.54,-104.36,-116.12,-112.17,-112.83,-106.68,-113.4,-114.35,-112.56,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.79,-115.28,-106.33,-104.92,-112.27,-113.65,-108.52,-112.25,-111.29,-109.03,-111.35,-107.06,-109.47,-114.1,-115.71,-114.33,-114.11,-114.23,-110.75,-108.87,-110.14,-102.62
84,-106.35,-109.84,-113.65,-107.94,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.42,-114.26,-104.29,-112.81,-106.84,-110.76,-116.81,-103.83,-112.36,-111.72,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.26,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.04,-108.65,-115.07,-112.56,-112.72,-107.91,-118.41,-113.33,-116.91,-107.38,-110.2,-111.45,-110.87,-112.49,-106.39,-116.93,-104.68,-105.7,-107.9,-113.19,-115.54,-104.36,-116.12,-112.47,-112.83,-106.68,-113.1,-114.35,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.09,-115.28,-106.33,-104.92,-112.27,-113.65,-108.52,-112.25,-111.29,-109.03,-111.04,-107.06,-109.47,-114.1,-116.01,-114.03,-114.11,-114.23,-110.75,-108.87,-110.14,-102.62
85,-106.35,-109.84,-113.65,-107.94,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.42,-114.26,-104.29,-112.81,-106.4,-110.76,-116.37,-103.83,-112.36,-111.72,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.26,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.48,-108.65,-115.07,-112.56,-112.28,-107.91,-118.41,-113.33,-116.91,-107.38,-110.64,-111.45,-110.87,-112.49,-105.95,-116.93,-104.24,-105.27,-107.9,-113.19,-115.54,-104.36,-116.12,-112.47,-112.83,-106.68,-113.1,-114.35,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.65,-115.28,-106.33,-104.92,-112.27,-113.65,-108.08,-112.25,-111.29,-109.03,-111.48,-107.06,-109.47,-114.1,-116.01,-114.47,-114.11,-114.23,-110.31,-108.87,-110.14,-102.62
86,-106.65,-110.14,-113.65,-107.94,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.42,-114.26,-104.29,-112.81,-106.7,-110.76,-116.37,-103.83,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-108.96,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.48,-108.65,-115.07,-112.56,-112.58,-107.91,-118.41,-113.03,-116.91,-107.38,-110.34,-111.45,-110.87,-112.49,-106.25,-116.93,-104.24,-105.57,-107.9,-113.19,-115.54,-104.66,-116.12,-112.47,-112.83,-106.68,-113.1,-114.05,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.95,-115.28,-106.33,-104.62,-112.27,-113.65,-108.38,-112.55,-111.29,-109.03,-111.48,-107.06,-109.47,-114.1,-116.01,-114.17,-114.11,-114.23,-110.61,-108.87,-110.14,-102.92
87,-106.65,-110.14,-113.65,-108.29,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.42,-114.26,-104.29,-112.81,-107.05,-110.76,-116.37,-103.83,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.31,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.12,-108.65,-115.07,-112.91,-112.93,-107.91,-118.41,-113.03,-116.91,-107.38,-109.99,-111.45,-110.87,-112.49,-106.25,-116.58,-104.59,-105.21,-107.9,-113.19,-115.54,-104.66,-116.12,-112.12,-112.83,-106.68,-113.45,-114.05,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.95,-115.28,-106.33,-104.62,-112.27,-113.65,-108.38,-112.2,-111.29,-109.03,-111.48,-107.06,-109.47,-114.1,-116.01,-114.17,-114.11,-114.23,-110.26,-108.87,-110.14,-102.57
88,-106.65,-110.42,-113.65,-108.01,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.29,-112.81,-106.77,-110.76,-116.66,-103.55,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.31,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.84,-108.65,-115.07,-112.91,-112.65,-107.91,-118.41,-113.03,-116.91,-107.38,-110.27,-111.45,-110.59,-112.49,-106.53,-116.86,-104.31,-105.5,-107.9,-113.19,-115.54,-104.38,-116.12,-112.4,-112.83,-106.68,-113.17,-114.05,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-109.24,-115.28,-106.33,-104.62,-112.27,-113.65,-108.38,-112.2,-111.29,-109.03,-111.48,-107.06,-109.47,-114.1,-116.01,-114.17,-114.11,-114.23,-110.54,-108.87,-110.14,-102.85
89,-106.65,-110.42,-113.65,-107.45,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.29,-112.81,-106.21,-110.76,-116.09,-104.11,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.31,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.41,-108.65,-115.07,-112.91,-112.65,-107.91,-118.41,-113.03,-116.91,-107.38,-110.27,-111.45,-110.59,-112.49,-105.97,-116.86,-104.31,-104.93,-107.9,-113.19,-115.54,-104.38,-116.12,-112.4,-112.83,-106.68,-113.73,-114.05,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.67,-115.28,-106.33,-104.62,-112.27,-113.65,-108.38,-112.2,-111.29,-109.03,-111.48,-107.06,-109.47,-114.1,-116.01,-114.73,-114.11,-114.23,-110.54,-108.87,-110.14,-102.85
90,-106.65,-110.42,-113.65,-107.7,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.46,-110.76,-116.35,-103.85,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.31,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.15,-108.65,-115.07,-112.91,-112.65,-107.91,-118.41,-113.03,-116.91,-107.38,-110.53,-111.45,-110.59,-112.24,-106.23,-117.12,-104.57,-105.19,-107.9,-113.19,-115.54,-104.63,-116.12,-112.65,-112.83,-106.68,-113.47,-114.05,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-114.97,-108.93,-115.28,-106.33,-104.62,-112.27,-113.65,-108.63,-111.94,-111.29,-108.78,-111.23,-107.06,-109.47,-114.1,-116.01,-114.48,-114.11,-114.23,-110.54,-108.87,-110.14,-102.59
91,-106.96,-110.11,-113.65,-108.02,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.46,-110.76,-116.35,-103.85,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.0,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.46,-108.65,-115.07,-112.91,-112.65,-107.91,-118.41,-113.03,-116.91,-107.38,-110.21,-111.45,-110.9,-112.24,-106.54,-117.12,-104.88,-105.5,-107.9,-113.19,-115.54,-104.63,-116.12,-112.65,-112.83,-106.68,-113.16,-114.05,-112.86,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-109.24,-115.28,-106.33,-104.62,-112.27,-113.65,-108.32,-112.26,-111.29,-109.09,-110.91,-107.06,-109.47,-114.1,-116.01,-114.48,-114.11,-114.23,-110.54,-108.87,-110.14,-102.91
92,-106.96,-110.48,-113.65,-108.02,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.46,-110.76,-116.35,-103.48,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.0,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.09,-108.65,-115.07,-112.91,-112.28,-107.91,-118.41,-113.03,-116.91,-107.38,-110.21,-111.45,-110.9,-112.61,-106.16,-117.12,-104.88,-105.13,-107.9,-113.19,-115.54,-104.26,-116.12,-112.65,-112.83,-106.68,-113.16,-114.05,-113.24,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-115.34,-109.24,-115.28,-106.33,-104.62,-112.27,-113.65,-108.32,-111.88,-111.29,-108.71,-111.29,-107.06,-109.47,-114.1,-116.01,-114.1,-114.11,-114.23,-110.54,-108.87,-110.14,-102.53
93,-106.96,-110.48,-113.65,-107.64,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.46,-110.76,-116.35,-103.85,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.37,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.09,-108.65,-115.07,-112.54,-112.65,-107.91,-118.41,-113.03,-116.91,-107.38,-110.21,-111.45,-110.53,-112.61,-106.16,-116.74,-104.88,-105.5,-107.9,-113.19,-115.54,-104.26,-116.12,-112.28,-112.83,-106.68,-113.16,-114.05,-113.24,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-109.24,-115.28,-106.33,-104.62,-112.27,-113.65,-108.7,-112.26,-111.29,-109.09,-110.91,-107.06,-109.47,-114.1,-116.01,-114.1,-114.11,-114.23,-110.54,-108.87,-110.14,-102.91
94,-106.96,-110.48,-113.65,-108.11,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.46,-110.76,-116.35,-103.85,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-108.9,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.56,-108.65,-115.07,-112.54,-112.18,-107.91,-118.41,-113.03,-116.91,-107.38,-110.21,-111.45,-110.53,-112.61,-106.63,-116.74,-104.41,-105.5,-107.9,-113.19,-115.54,-104.73,-116.12,-112.75,-112.83,-106.68,-113.16,-114.05,-112.77,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-108.77,-115.28,-106.33,-104.62,-112.27,-113.65,-108.7,-112.26,-111.29,-109.09,-110.91,-107.06,-109.47,-114.1,-116.01,-114.57,-114.11,-114.23,-110.07,-108.87,-110.14,-102.91
95,-106.61,-110.48,-113.65,-107.76,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.46,-110.76,-115.99,-103.85,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.25,-116.71,-109.61,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.85,-108.65,-115.07,-112.54,-112.54,-107.91,-118.41,-113.03,-116.91,-107.38,-110.57,-111.45,-110.53,-112.61,-106.63,-116.74,-104.41,-105.5,-107.9,-112.84,-115.54,-104.73,-116.12,-112.75,-112.83,-106.68,-113.51,-114.05,-113.12,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-109.12,-115.28,-106.33,-104.62,-112.27,-113.65,-108.34,-112.26,-111.29,-109.09,-110.91,-107.06,-109.47,-114.1,-116.01,-114.57,-114.11,-114.23,-110.42,-108.87,-110.14,-102.91
96,-106.61,-110.48,-113.65,-107.76,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.06,-110.76,-116.4,-103.85,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.25,-116.71,-109.61,-114.65,-107.13,-109.57,-112.58,-111.34,-113.87,-110.25,-108.65,-115.07,-112.54,-112.54,-107.91,-118.41,-113.03,-116.91,-107.38,-110.16,-111.45,-110.53,-112.61,-106.23,-117.14,-104.41,-105.9,-107.9,-112.84,-115.54,-104.73,-116.12,-112.75,-112.83,-106.68,-113.51,-114.05,-113.12,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-109.12,-115.28,-106.33,-104.62,-112.27,-113.65,-107.94,-111.85,-111.29,-108.69,-111.32,-107.06,-109.47,-114.1,-116.01,-114.17,-114.11,-114.23,-110.83,-108.87,-110.14,-102.91
97,-106.61,-110.48,-113.65,-108.03,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.33,-110.76,-116.4,-103.59,-112.36,-111.42,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.52,-116.71,-109.61,-114.65,-107.13,-109.57,-112.58,-111.34,-113.87,-109.99,-108.65,-115.07,-112.81,-112.8,-107.91,-118.41,-113.03,-116.91,-107.38,-109.89,-111.45,-110.53,-112.61,-106.5,-116.87,-104.41,-105.64,-107.9,-112.84,-115.54,-104.73,-116.12,-112.48,-112.83,-106.68,-113.51,-113.78,-112.85,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-108.85,-115.28,-106.33,-104.35,-112.27,-113.65,-108.21,-112.12,-111.29,-108.69,-111.05,-107.06,-109.47,-114.1,-116.01,-114.44,-114.11,-114.23,-110.56,-108.87,-110.14,-102.91
98,-106.61,-110.48,-113.65,-108.03,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.68,-110.76,-116.05,-103.94,-112.36,-111.77,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.17,-116.71,-109.61,-114.65,-107.13,-109.57,-112.58,-111.34,-113.87,-109.99,-108.65,-115.07,-112.81,-112.45,-107.91,-118.41,-113.03,-116.91,-107.38,-110.25,-111.45,-110.53,-112.61,-106.15,-116.87,-104.41,-105.64,-107.9,-112.84,-115.54,-104.73,-116.12,-112.48,-112.83,-106.68,-113.16,-113.78,-113.2,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-109.21,-115.28,-106.33,-104.35,-112.27,-113.65,-108.21,-111.77,-111.29,-109.04,-111.4,-107.06,-109.47,-114.1,-116.01,-114.08,-114.11,-114.23,-110.21,-108.87,-110.14,-102.91
99,-106.61,-110.48,-113.65,-108.03,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.68,-110.76,-116.05,-103.94,-112.36,-111.77,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.17,-116.71,-109.61,-114.65,-107.13,-109.57,-112.58,-111.34,-113.87,-109.99,-108.65,-115.07,-112.81,-112.45,-107.91,-118.41,-113.03,-116.91,-107.38,-109.73,-111.45,-110.53,-112.61,-106.66,-116.87,-104.41,-105.12,-107.9,-112.84,-115.54,-104.73,-116.12,-112.48,-112.83,-106.68,-113.16,-113.78,-112.69,-107.98,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-109.21,-115.28,-106.33,-104.35,-112.27,-113.65,-108.72,-112.28,-111.29,-109.04,-110.89,-107.06,-109.47,-114.1,-116.01,-114.6,-114.11,-114.23,-110.72,-108.87,-110.14,-102.39
100,-106.61,-110.48,-113.65,-107.71,-109.97,-111.9,-115.35,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-108.14,-114.26,-104.04,-112.81,-106.68,-110.76,-116.05,-103.63,-112.36,-111.46,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.17,-116.71,-109.61,-114.65,-107.13,-109.57,-112.58,-111.34,-113.87,-110.3,-108.65,-115.07,-112.81,-112.76,-107.91,-118.41,-113.34,-116.91,-107.38,-110.05,-111.45,-110.53,-112.61,-106.03,-116.87,-104.41,-105.44,-107.9,-112.84,-115.54,-104.73,-116.12,-112.48,-112.83,-106.37,-113.47,-113.78,-112.38,-107.98,-119.44,-111.71,-115.55,-115.12,-110.06,-112.44,-110.18,-107.7,-114.97,-108.89,-115.28,-106.33,-104.35,-112.27,-113.65,-108.41,-112.28,-111.29,-109.04,-111.2,-107.06,-109.47,-114.1,-116.01,-114.6,-114.11,-114.23,-110.72,-108.87,-110.14,-102.39
