iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
101,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-305.74,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-259.83,-241.82,-310.45,-301.7,-244.29,-256.95,-294.81,-268.26,-237.07,-237.54,-265.49,-377.58,-232.73,-326.36,-249.42,-248.06,-235.57,-266.48,-241.22,-241.43,-267.08,-368.34,-269.87,-235.16,-243.51,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.05,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-238.67,-240.05,-245.37,-262.32,-239.74,-245.85,-288.55,-238.87,-250.04,-245.4,-245.94,-283.99,-254.16,-243.47,-256.72,-244.48,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-268.23,-246.54,-533.37,-250.3,-247.04,-256.88,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.66
102,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-305.74,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-259.83,-241.82,-310.45,-301.7,-244.29,-256.95,-294.81,-269.82,-235.5,-237.54,-265.49,-377.58,-232.73,-326.36,-249.42,-248.06,-235.57,-266.48,-239.65,-241.43,-267.08,-368.34,-269.87,-235.16,-241.94,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.61,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-238.67,-240.05,-243.81,-262.32,-241.3,-245.85,-288.55,-238.87,-250.04,-243.83,-244.37,-283.99,-254.16,-243.47,-256.72,-244.48,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-269.8,-248.11,-533.37,-250.3,-247.04,-256.88,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-241.1
103,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-305.74,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-258.39,-241.82,-310.45,-301.7,-244.29,-256.95,-294.81,-268.38,-236.95,-237.54,-265.49,-377.58,-234.18,-326.36,-249.42,-248.06,-235.57,-266.48,-239.65,-241.43,-267.08,-368.34,-269.87,-235.16,-243.39,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.61,-239.15,-249.78,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-246.84,-245.93,-242.75,-342.97,-253.41,-238.67,-240.05,-243.81,-262.32,-241.3,-245.85,-288.55,-238.87,-250.04,-245.28,-245.82,-283.99,-252.72,-243.47,-256.72,-244.48,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-271.24,-248.11,-533.37,-250.3,-247.04,-255.43,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-241.1
104,-260.12,-261.2,-264.28,-250.28,-243.12,-252.18,-242.57,-243.52,-305.74,-305.67,-254.19,-240.38,-266.8,-259.1,-242.07,-258.39,-241.82,-310.45,-299.49,-243.19,-256.95,-294.81,-268.38,-236.95,-238.64,-265.49,-377.58,-233.08,-326.36,-249.42,-248.06,-235.57,-266.48,-239.65,-241.43,-267.08,-368.34,-269.87,-235.16,-242.29,-250.13,-243.84,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.61,-239.15,-249.78,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-242.75,-342.97,-253.41,-237.57,-240.05,-243.81,-262.32,-241.3,-245.85,-288.55,-238.87,-250.04,-245.28,-245.82,-283.99,-252.72,-243.47,-256.72,-244.48,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-270.14,-248.11,-533.37,-250.3,-247.04,-256.53,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.2
105,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-306.84,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-258.39,-241.82,-310.45,-300.59,-244.29,-256.95,-294.81,-267.28,-236.95,-237.54,-265.49,-377.58,-233.08,-326.36,-249.42,-248.06,-235.57,-266.48,-240.75,-241.43,-267.08,-368.34,-269.87,-235.16,-243.39,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.51,-239.15,-249.78,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-242.75,-342.97,-253.41,-237.57,-240.05,-244.91,-262.32,-240.2,-245.85,-288.55,-238.87,-250.04,-245.28,-245.82,-283.99,-253.82,-243.47,-256.72,-243.38,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-270.14,-248.11,-533.37,-250.3,-247.04,-255.43,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.2
106,-260.12,-261.2,-264.28,-249.31,-243.12,-252.18,-242.57,-243.52,-306.84,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-258.39,-241.82,-310.45,-302.67,-244.29,-256.95,-294.81,-267.28,-236.95,-237.54,-265.49,-377.58,-233.08,-326.36,-249.42,-248.06,-235.57,-266.48,-240.75,-241.43,-267.08,-368.34,-269.87,-235.16,-243.39,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.59,-239.15,-249.78,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-242.75,-342.97,-253.41,-237.57,-240.05,-242.83,-262.32,-242.28,-245.85,-288.55,-238.87,-250.04,-245.28,-243.75,-283.99,-253.82,-243.47,-256.72,-243.38,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-268.07,-248.11,-533.37,-250.3,-247.04,-257.5,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-242.2
107,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-306.84,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-258.39,-241.82,-310.45,-300.59,-244.29,-256.95,-294.81,-267.28,-236.95,-237.54,-265.49,-377.58,-233.08,-326.36,-249.42,-248.06,-235.57,-266.48,-240.75,-241.43,-267.08,-368.34,-269.87,-235.16,-243.39,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.51,-239.15,-249.78,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-242.75,-342.97,-253.41,-237.57,-240.05,-242.83,-262.32,-242.28,-245.85,-288.55,-238.87,-250.04,-245.28,-245.82,-283.99,-251.75,-243.47,-256.72,-245.45,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-270.14,-246.04,-533.37,-250.3,-247.04,-255.43,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-242.2
108,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-306.84,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-258.39,-241.82,-310.45,-302.03,-245.72,-256.95,-294.81,-268.71,-236.95,-237.54,-265.49,-377.58,-233.08,-326.36,-249.42,-248.06,-235.57,-266.48,-239.32,-241.43,-267.08,-368.34,-269.87,-235.16,-243.39,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.95,-239.15,-249.78,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-242.75,-342.97,-253.41,-237.57,-238.62,-242.83,-262.32,-240.84,-245.85,-288.55,-238.87,-250.04,-243.84,-244.38,-283.99,-253.18,-243.47,-256.72,-244.01,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-268.71,-246.04,-533.37,-250.3,-247.04,-255.43,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-242.2
109,-260.12,-261.2,-264.28,-250.05,-243.12,-252.18,-242.57,-243.52,-305.51,-305.67,-254.19,-239.28,-266.8,-259.1,-240.97,-258.39,-241.82,-310.45,-302.03,-244.39,-256.95,-294.81,-268.71,-236.95,-236.2,-265.49,-377.58,-231.75,-326.36,-249.42,-248.06,-235.57,-266.48,-240.65,-241.43,-267.08,-368.34,-269.87,-235.16,-242.06,-250.13,-242.74,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.62,-239.15,-251.12,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-242.75,-342.97,-253.41,-237.57,-239.95,-242.83,-262.32,-240.84,-245.85,-288.55,-238.87,-250.04,-243.84,-245.72,-283.99,-253.18,-243.47,-256.72,-244.01,-316.36,-248.3,-239.41,-281.54,-246.34,-250.51,-270.04,-246.04,-533.37,-250.3,-247.04,-256.76,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-240.86
110,-260.12,-261.2,-264.28,-250.9,-243.12,-252.18,-242.57,-243.52,-305.51,-305.67,-254.19,-240.13,-266.8,-259.1,-240.13,-258.39,-241.82,-310.45,-300.33,-244.39,-256.95,-294.81,-267.86,-236.95,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.8,-241.43,-267.08,-368.34,-269.87,-235.16,-242.91,-250.13,-243.59,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.62,-239.15,-251.12,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-241.9,-342.97,-253.41,-238.42,-239.95,-242.83,-262.32,-240.84,-245.85,-288.55,-238.87,-250.04,-244.69,-245.72,-283.99,-252.33,-243.47,-256.72,-244.86,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-270.89,-246.04,-533.37,-250.3,-247.04,-255.92,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.71
111,-260.12,-261.2,-264.28,-249.57,-243.12,-252.18,-242.57,-243.52,-305.51,-305.67,-254.19,-240.13,-266.8,-259.1,-240.13,-258.39,-241.82,-310.45,-301.66,-243.06,-256.95,-294.81,-267.86,-235.62,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.8,-241.43,-267.08,-368.34,-269.87,-235.16,-241.58,-250.13,-243.59,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.95,-239.15,-251.12,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-249.27,-245.93,-241.9,-342.97,-253.41,-237.09,-239.95,-242.83,-262.32,-242.17,-245.85,-288.55,-238.87,-250.04,-244.69,-244.39,-283.99,-253.66,-243.47,-256.72,-244.86,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.56,-247.37,-533.37,-250.3,-247.04,-254.59,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.71
112,-260.12,-261.2,-264.28,-251.0,-243.12,-252.18,-242.57,-243.52,-305.51,-305.67,-254.19,-238.7,-266.8,-259.1,-241.56,-258.39,-241.82,-310.45,-301.66,-244.49,-256.95,-294.81,-266.43,-235.62,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.8,-241.43,-267.08,-368.34,-269.87,-235.16,-243.01,-250.13,-242.15,-270.77,-247.78,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.51,-239.15,-251.12,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-249.27,-245.93,-241.9,-342.97,-253.41,-237.09,-239.95,-242.83,-262.32,-240.74,-245.85,-288.55,-238.87,-250.04,-243.26,-245.82,-283.99,-252.23,-243.47,-256.72,-244.86,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-270.99,-247.37,-533.37,-250.3,-247.04,-254.59,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.71
113,-260.12,-261.2,-264.28,-251.0,-243.12,-252.18,-242.57,-243.52,-305.51,-305.67,-254.19,-240.03,-266.8,-259.1,-241.56,-258.39,-241.82,-310.45,-301.66,-243.16,-256.95,-294.81,-267.76,-235.62,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.8,-241.43,-267.08,-368.34,-269.87,-235.16,-241.68,-250.13,-243.48,-270.77,-249.11,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.84,-239.15,-251.12,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.94,-245.93,-241.9,-342.97,-253.41,-237.09,-239.95,-242.83,-262.32,-240.74,-245.85,-288.55,-238.87,-250.04,-243.26,-244.49,-283.99,-253.56,-243.47,-256.72,-243.53,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.66,-247.37,-533.37,-250.3,-247.04,-255.92,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-243.04
114,-260.12,-261.2,-264.28,-252.16,-243.12,-252.18,-242.57,-243.52,-306.67,-305.67,-254.19,-240.03,-266.8,-259.1,-240.39,-258.39,-241.82,-310.45,-301.66,-243.16,-256.95,-294.81,-266.6,-235.62,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-240.97,-241.43,-267.08,-368.34,-269.87,-235.16,-242.84,-250.13,-242.32,-270.77,-249.11,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-246.78,-245.93,-241.9,-342.97,-253.41,-238.25,-239.95,-242.83,-262.32,-240.74,-245.85,-288.55,-238.87,-250.04,-244.42,-245.65,-283.99,-253.56,-243.47,-256.72,-244.7,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.66,-247.37,-533.37,-250.3,-247.04,-254.75,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.88
115,-260.12,-261.2,-264.28,-252.16,-243.12,-252.18,-242.57,-243.52,-306.67,-305.67,-254.19,-236.31,-266.8,-259.1,-240.39,-258.39,-241.82,-310.45,-301.66,-243.16,-256.95,-294.81,-270.32,-235.62,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-237.24,-241.43,-267.08,-368.34,-269.87,-235.16,-242.84,-250.13,-242.32,-270.77,-249.11,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-246.78,-245.93,-241.9,-342.97,-253.41,-234.53,-239.95,-242.83,-262.32,-240.74,-245.85,-288.55,-238.87,-250.04,-244.42,-245.65,-283.99,-253.56,-243.47,-256.72,-244.7,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.66,-247.37,-533.37,-250.3,-247.04,-258.47,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.88
116,-260.12,-261.2,-264.28,-251.0,-243.12,-252.18,-243.73,-243.52,-306.67,-304.51,-254.19,-237.47,-266.8,-259.1,-240.39,-258.39,-241.82,-310.45,-301.66,-244.33,-256.95,-294.81,-269.16,-236.78,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-238.41,-242.59,-267.08,-368.34,-269.87,-235.16,-244.01,-250.13,-242.32,-270.77,-249.11,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.68,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-246.78,-245.93,-241.9,-342.97,-253.41,-235.7,-238.79,-242.83,-262.32,-240.74,-245.85,-288.55,-238.87,-250.04,-245.59,-245.65,-283.99,-252.4,-243.47,-256.72,-243.53,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.66,-247.37,-533.37,-250.3,-247.04,-257.31,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.88
117,-260.12,-261.2,-264.28,-252.24,-243.12,-252.18,-243.73,-243.52,-306.67,-304.51,-254.19,-238.71,-266.8,-259.1,-240.39,-258.39,-241.82,-309.21,-299.18,-244.33,-256.95,-294.81,-267.91,-236.78,-237.05,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-238.41,-241.35,-267.08,-368.34,-269.87,-235.16,-244.01,-250.13,-243.56,-270.77,-249.11,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.92,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-246.78,-245.93,-241.9,-342.97,-253.41,-236.94,-238.79,-242.83,-262.32,-240.74,-245.85,-288.55,-238.87,-250.04,-245.59,-245.65,-283.99,-253.64,-243.47,-256.72,-243.53,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-270.9,-247.37,-533.37,-250.3,-247.04,-256.07,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.88
118,-260.12,-261.2,-264.28,-250.81,-243.12,-252.18,-243.73,-243.52,-306.67,-304.51,-254.19,-238.71,-266.8,-259.1,-240.39,-258.39,-241.82,-309.21,-300.61,-242.89,-256.95,-294.81,-267.91,-235.35,-235.62,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.84,-241.35,-267.08,-368.34,-269.87,-235.16,-242.57,-250.13,-242.13,-270.77,-249.11,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.92,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-236.94,-240.22,-242.83,-262.32,-240.74,-244.42,-288.55,-238.87,-250.04,-245.59,-245.65,-283.99,-253.64,-243.47,-256.72,-243.53,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.47,-248.8,-533.37,-250.3,-247.04,-256.07,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.88
119,-260.12,-261.2,-264.28,-250.81,-243.12,-252.18,-243.73,-243.52,-306.67,-304.51,-254.19,-238.71,-266.8,-259.1,-241.56,-258.39,-241.82,-309.21,-301.78,-244.06,-256.95,-294.81,-267.91,-235.35,-236.78,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-238.68,-241.35,-267.08,-368.34,-269.87,-235.16,-242.57,-250.13,-242.13,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-238.1,-240.22,-242.83,-262.32,-241.9,-244.42,-288.55,-238.87,-250.04,-244.42,-244.49,-283.99,-252.47,-243.47,-256.72,-244.7,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.47,-247.63,-533.37,-250.3,-247.04,-254.91,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-240.71
120,-260.12,-261.2,-264.28,-250.81,-243.12,-252.18,-243.73,-243.52,-306.67,-304.51,-254.19,-240.57,-266.8,-259.1,-239.7,-258.39,-241.82,-309.21,-299.92,-245.92,-256.95,-294.81,-267.91,-235.35,-236.78,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-238.68,-241.35,-267.08,-368.34,-269.87,-235.16,-242.57,-250.13,-243.99,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-236.24,-238.36,-242.83,-262.32,-240.04,-244.42,-288.55,-238.87,-250.04,-244.42,-244.49,-283.99,-252.47,-243.47,-256.72,-244.7,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.47,-247.63,-533.37,-250.3,-247.04,-256.77,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-242.58
121,-260.12,-261.2,-264.28,-249.83,-243.12,-252.18,-243.73,-243.52,-305.69,-304.51,-254.19,-240.57,-266.8,-259.1,-240.68,-258.39,-241.82,-309.21,-300.9,-244.94,-256.95,-294.81,-266.94,-235.35,-235.8,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.66,-241.35,-267.08,-368.34,-269.87,-235.16,-242.57,-250.13,-243.01,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-238.78,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-237.22,-239.34,-242.83,-262.32,-240.04,-244.42,-288.55,-238.87,-249.06,-244.42,-245.47,-283.99,-253.45,-243.47,-256.72,-243.72,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-270.45,-247.63,-533.37,-250.3,-247.04,-255.79,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.6
122,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-243.73,-243.52,-305.69,-304.51,-254.19,-240.57,-266.8,-259.1,-239.12,-258.39,-241.82,-309.21,-300.9,-243.39,-256.95,-294.81,-268.49,-235.35,-237.35,-265.49,-377.58,-232.59,-326.36,-249.42,-248.06,-235.57,-266.48,-239.66,-241.35,-267.08,-368.34,-269.87,-235.16,-241.02,-250.13,-243.01,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.33,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-237.22,-239.34,-242.83,-262.32,-241.59,-244.42,-288.55,-238.87,-249.06,-244.42,-243.92,-283.99,-253.45,-243.47,-256.72,-243.72,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-268.9,-247.63,-533.37,-250.3,-247.04,-257.34,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-240.04
123,-260.12,-261.2,-264.28,-251.38,-242.18,-252.18,-243.73,-243.52,-305.69,-304.51,-254.19,-239.64,-266.8,-259.1,-240.05,-257.45,-241.82,-309.21,-301.83,-244.32,-256.95,-294.81,-267.56,-236.28,-236.42,-265.49,-377.58,-233.53,-326.36,-249.42,-248.06,-235.57,-266.48,-238.73,-241.35,-267.08,-368.34,-269.87,-235.16,-241.95,-250.13,-242.08,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-237.22,-240.27,-242.83,-262.32,-240.66,-244.42,-288.55,-238.87,-249.06,-243.49,-244.85,-283.99,-253.45,-243.47,-256.72,-243.72,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-269.83,-247.63,-533.37,-250.3,-247.04,-256.41,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-240.04
124,-260.12,-261.2,-264.28,-250.35,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-240.68,-266.8,-259.1,-241.09,-258.49,-241.82,-310.25,-300.79,-245.35,-256.95,-294.81,-267.56,-236.28,-237.46,-265.49,-377.58,-232.49,-326.36,-249.42,-248.06,-235.57,-266.48,-238.73,-241.35,-267.08,-368.34,-269.87,-235.16,-242.99,-250.13,-243.11,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-249.95,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-238.25,-240.27,-241.8,-262.32,-240.66,-244.42,-288.55,-238.87,-249.06,-243.49,-244.85,-283.99,-252.42,-243.47,-256.72,-243.72,-316.36,-248.3,-240.26,-281.54,-246.34,-250.51,-268.8,-247.63,-533.37,-250.3,-247.04,-255.37,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.08
125,-260.12,-261.2,-264.28,-250.35,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-240.68,-266.8,-259.1,-241.09,-258.49,-241.82,-310.25,-300.79,-245.35,-256.95,-294.81,-267.56,-236.28,-235.76,-265.49,-377.58,-230.8,-326.36,-249.42,-248.06,-235.57,-266.48,-240.42,-241.35,-267.08,-368.34,-269.87,-235.16,-242.99,-250.13,-243.11,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.21,-245.93,-241.9,-342.97,-253.41,-236.56,-240.27,-241.8,-262.32,-240.66,-244.42,-288.55,-238.87,-249.06,-243.49,-246.54,-283.99,-254.11,-243.47,-256.72,-245.41,-316.36,-248.3,-238.56,-281.54,-246.34,-250.51,-270.49,-247.63,-533.37,-250.3,-247.04,-257.07,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.08
126,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-240.68,-266.8,-259.1,-241.09,-258.49,-241.82,-310.25,-301.34,-245.35,-256.95,-294.81,-267.56,-236.28,-236.31,-265.49,-377.58,-230.8,-326.36,-249.42,-248.06,-235.57,-266.48,-240.42,-241.35,-267.08,-368.34,-269.87,-235.16,-243.53,-250.13,-242.57,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.95,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.66,-245.93,-241.36,-342.97,-253.41,-237.11,-240.27,-241.8,-262.32,-241.21,-244.42,-288.55,-238.87,-249.06,-244.04,-245.99,-283.99,-253.57,-243.47,-256.72,-244.86,-316.36,-248.3,-239.11,-281.54,-246.34,-250.51,-269.94,-247.63,-533.37,-250.3,-247.04,-256.52,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.08
127,-260.12,-261.2,-264.28,-250.89,-242.18,-252.18,-242.7,-243.52,-305.69,-304.51,-254.19,-241.22,-266.8,-259.1,-241.09,-258.49,-241.82,-310.25,-300.79,-244.81,-256.95,-294.81,-268.1,-236.28,-236.86,-265.49,-377.58,-231.35,-326.36,-249.42,-248.06,-235.57,-266.48,-240.42,-241.9,-267.08,-368.34,-269.87,-235.16,-242.99,-250.13,-242.57,-270.77,-247.95,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.4,-239.15,-251.64,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-247.66,-245.93,-241.9,-342.97,-253.41,-237.11,-240.27,-242.35,-262.32,-241.21,-244.42,-288.55,-238.87,-249.06,-244.04,-245.45,-283.99,-253.02,-243.47,-256.72,-244.31,-316.36,-248.3,-239.11,-281.54,-246.34,-250.51,-270.49,-247.63,-533.37,-250.3,-247.04,-257.07,-247.67,-262.63,-260.78,-308.69,-279.27,-245.07,-243.78,-241.63
