iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
64,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-30,-40,-33,-37,-16,-27,-49,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-48,-39,-20,-29,-34,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-33,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-40,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-12,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-39,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
65,-29,-15,-23,-32,-31,-29,-30,-31,-36,-20,-34,-30,-25,-31,-40,-31,-39,-26,-35,-36,-37,-30,-42,-33,-35,-28,-22,-20,-30,-26,-20,-25,-44,-15,-23,-29,-40,-34,-37,-16,-28,-47,-17,-27,-25,-22,-28,-20,-49,-32,-25,-40,-32,-33,-29,-25,-37,-34,-31,-23,-16,-15,-33,-43,-22,-17,-32,-25,-31,-25,-48,-38,-35,-30,-38,-31,-25,-44,-33,-46,-39,-20,-30,-33,-32,-27,-21,-20,-29,-37,-28,-38,-27,-22,-28,-31,-35,-37,-37,-39,-30,-34,-32,-34,-38,-18,-32,-27,-16,-27,-33,-31,-17,-28,-41,-27,-26,-21,-21,-31,-31,-49,-27,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-26,-26,-27,-32,-35,-20,-33,-23,-29,-32,-20,-40,-26,-19,-36,-13,-28,-49,-22,-28,-21,-34,-33,-27,-29,-18,-25,-23,-30,-37,-27,-28,-34,-31,-15,-30,-23,-29,-32,-19,-21,-38,-28,-41,-24,-23,-50,-30,-40,-41,-24,-16,-35,-41,-27,-29,-28,-33,-37,-30,-31,-30,-19,-22,-33,-31,-23
66,-29,-15,-23,-32,-32,-30,-30,-31,-36,-20,-34,-30,-25,-31,-40,-31,-39,-26,-35,-35,-36,-30,-42,-34,-35,-26,-22,-20,-29,-26,-20,-25,-44,-15,-23,-29,-40,-35,-37,-16,-29,-45,-17,-27,-25,-22,-28,-20,-49,-32,-25,-40,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-47,-38,-35,-31,-38,-30,-25,-44,-33,-44,-39,-20,-30,-32,-32,-26,-21,-20,-29,-37,-28,-37,-27,-22,-28,-31,-35,-38,-36,-39,-30,-34,-31,-34,-37,-18,-32,-27,-16,-27,-33,-31,-17,-28,-42,-27,-27,-21,-21,-30,-31,-49,-27,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-25,-26,-27,-32,-35,-20,-32,-23,-29,-32,-20,-40,-27,-19,-37,-14,-29,-49,-23,-28,-21,-34,-33,-27,-28,-18,-25,-23,-30,-35,-27,-28,-34,-31,-15,-30,-24,-29,-31,-19,-21,-38,-28,-41,-24,-23,-49,-30,-41,-41,-24,-16,-35,-41,-27,-29,-28,-33,-38,-29,-32,-30,-19,-22,-33,-31,-23
67,-29,-15,-23,-32,-32,-30,-30,-31,-36,-20,-34,-30,-25,-31,-40,-31,-39,-26,-35,-34,-35,-31,-42,-34,-35,-25,-22,-20,-28,-26,-20,-25,-44,-15,-23,-29,-40,-35,-37,-16,-29,-43,-17,-27,-25,-22,-28,-20,-49,-32,-25,-40,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-46,-38,-35,-31,-38,-29,-25,-44,-33,-43,-39,-21,-31,-31,-32,-25,-22,-20,-29,-37,-28,-37,-27,-22,-28,-31,-35,-38,-35,-39,-30,-34,-30,-35,-36,-18,-32,-27,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-21,-30,-31,-49,-27,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-25,-26,-27,-32,-35,-20,-31,-23,-29,-32,-20,-40,-27,-19,-37,-15,-29,-50,-23,-28,-21,-34,-33,-27,-27,-18,-25,-23,-31,-34,-27,-28,-34,-31,-15,-30,-24,-29,-31,-19,-21,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-41,-28,-30,-28,-33,-38,-28,-33,-30,-19,-22,-33,-31,-23
68,-29,-15,-23,-32,-32,-30,-30,-31,-37,-20,-34,-30,-25,-31,-40,-31,-39,-26,-35,-33,-34,-31,-43,-34,-35,-24,-22,-20,-28,-26,-20,-25,-44,-15,-23,-29,-40,-36,-37,-16,-29,-41,-17,-27,-25,-22,-28,-20,-49,-32,-25,-40,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-45,-38,-35,-31,-38,-29,-25,-44,-33,-42,-39,-21,-31,-31,-32,-24,-22,-20,-29,-37,-28,-37,-27,-22,-28,-31,-35,-38,-35,-39,-30,-35,-29,-35,-36,-18,-32,-27,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-21,-29,-31,-49,-27,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-24,-26,-28,-33,-35,-20,-31,-23,-29,-32,-20,-40,-27,-19,-37,-16,-29,-50,-23,-28,-21,-34,-33,-28,-27,-18,-25,-23,-31,-33,-27,-29,-34,-31,-15,-30,-24,-30,-31,-19,-21,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-40,-28,-30,-28,-33,-38,-27,-33,-30,-19,-22,-33,-31,-23
69,-29,-15,-24,-32,-32,-30,-30,-32,-37,-20,-34,-30,-25,-31,-40,-31,-39,-26,-35,-32,-34,-31,-43,-34,-35,-24,-22,-20,-28,-26,-20,-25,-44,-15,-23,-29,-40,-36,-37,-17,-29,-40,-17,-27,-25,-22,-28,-20,-49,-32,-25,-41,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-45,-38,-35,-31,-38,-29,-25,-44,-33,-41,-39,-21,-31,-30,-32,-24,-22,-20,-29,-37,-28,-37,-27,-22,-28,-31,-35,-38,-35,-39,-30,-34,-28,-35,-36,-18,-32,-28,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-22,-29,-31,-50,-27,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-24,-26,-27,-32,-35,-20,-31,-23,-29,-32,-20,-40,-28,-19,-37,-17,-29,-50,-23,-28,-21,-34,-33,-28,-27,-18,-25,-23,-31,-32,-27,-28,-34,-31,-15,-30,-24,-30,-31,-19,-21,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-40,-28,-30,-28,-33,-38,-26,-33,-30,-19,-22,-33,-31,-23
70,-29,-15,-24,-32,-32,-30,-30,-32,-37,-20,-34,-30,-25,-31,-40,-31,-39,-27,-35,-31,-34,-31,-43,-34,-35,-24,-22,-20,-28,-26,-20,-25,-44,-15,-24,-29,-40,-36,-37,-17,-29,-39,-17,-27,-25,-22,-28,-20,-49,-32,-25,-41,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-45,-38,-35,-31,-37,-29,-25,-44,-33,-41,-39,-21,-31,-30,-32,-23,-22,-20,-29,-37,-28,-37,-27,-22,-29,-31,-35,-38,-35,-39,-30,-34,-27,-35,-36,-18,-32,-28,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-22,-29,-31,-50,-27,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-24,-26,-28,-32,-35,-20,-31,-23,-29,-32,-20,-40,-28,-19,-37,-17,-29,-50,-23,-28,-21,-34,-33,-28,-27,-18,-25,-23,-31,-31,-27,-28,-34,-31,-15,-30,-24,-30,-30,-19,-22,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-40,-28,-30,-28,-33,-38,-26,-33,-30,-19,-22,-33,-31,-23
71,-29,-15,-24,-32,-32,-30,-30,-32,-37,-20,-34,-30,-25,-31,-40,-31,-39,-27,-35,-30,-33,-31,-43,-34,-35,-24,-22,-20,-28,-26,-20,-25,-44,-15,-24,-29,-40,-36,-37,-17,-29,-38,-17,-27,-25,-22,-28,-20,-49,-32,-25,-41,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-45,-38,-35,-31,-37,-29,-25,-44,-33,-41,-39,-21,-31,-30,-32,-23,-22,-20,-29,-37,-28,-37,-27,-22,-29,-31,-35,-38,-35,-39,-30,-34,-27,-35,-36,-18,-32,-28,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-22,-29,-31,-50,-28,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-24,-27,-28,-32,-35,-20,-31,-23,-29,-32,-20,-40,-28,-19,-37,-18,-29,-50,-23,-28,-21,-34,-33,-28,-26,-19,-25,-23,-31,-30,-27,-28,-35,-31,-15,-30,-24,-30,-30,-19,-22,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-40,-28,-30,-28,-33,-38,-26,-33,-30,-19,-22,-33,-31,-23
72,-29,-15,-24,-32,-32,-30,-30,-32,-37,-20,-34,-30,-25,-31,-40,-31,-39,-27,-35,-30,-33,-31,-43,-34,-35,-24,-22,-20,-28,-26,-20,-25,-44,-15,-26,-29,-40,-36,-37,-17,-29,-36,-17,-27,-25,-22,-28,-20,-49,-32,-25,-41,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-45,-38,-35,-31,-37,-29,-25,-42,-33,-41,-41,-21,-31,-30,-32,-23,-22,-20,-29,-37,-28,-37,-27,-22,-29,-31,-35,-38,-33,-37,-30,-34,-27,-35,-36,-18,-32,-28,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-22,-29,-31,-50,-28,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-24,-27,-28,-32,-35,-20,-31,-23,-29,-32,-20,-40,-28,-19,-37,-18,-29,-50,-23,-28,-21,-34,-33,-28,-26,-19,-25,-23,-31,-28,-27,-28,-35,-31,-15,-30,-24,-30,-30,-19,-22,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-40,-28,-30,-28,-33,-38,-26,-33,-30,-19,-22,-33,-31,-23
73,-29,-15,-24,-32,-32,-30,-30,-32,-37,-20,-34,-30,-25,-31,-40,-31,-39,-27,-35,-30,-33,-31,-43,-34,-35,-24,-22,-21,-28,-26,-20,-25,-44,-15,-25,-29,-40,-36,-37,-17,-29,-36,-17,-26,-25,-22,-28,-20,-50,-32,-25,-41,-32,-33,-29,-25,-37,-34,-31,-23,-16,-16,-33,-44,-23,-17,-32,-25,-31,-25,-45,-38,-35,-31,-38,-29,-25,-42,-33,-40,-40,-21,-31,-30,-32,-23,-22,-20,-29,-37,-28,-37,-27,-22,-28,-31,-35,-38,-34,-38,-30,-35,-27,-35,-36,-18,-32,-28,-16,-27,-33,-31,-17,-28,-43,-28,-28,-21,-22,-29,-31,-50,-28,-36,-31,-27,-24,-37,-33,-27,-39,-25,-29,-25,-27,-27,-32,-35,-20,-31,-23,-29,-32,-20,-40,-28,-19,-37,-18,-29,-49,-23,-28,-21,-34,-33,-28,-26,-19,-25,-23,-31,-28,-27,-29,-35,-31,-15,-30,-24,-30,-30,-19,-22,-38,-28,-42,-24,-24,-49,-30,-41,-41,-24,-16,-35,-40,-28,-30,-28,-33,-38,-26,-33,-30,-19,-22,-33,-31,-23
